comment_id,comment_text,video_title,channel_name,likes,reply_count,published_date,vader_compound,tb_polarity,tb_subjectivity,sentiment_label,language_detected
CMT01219,I watched this video today. Great work. 🤔,Deep Learning Explained,Sentdex,5,1,2024-08-11 08:57:00,-0.0091,0.0148,0.3724,Neutral,English
CMT01220,"Disappointed with this content, expected much better. Keep it up! 🚫",Computer Vision with OpenCV,CodeBasics,3,4,2024-08-03 16:53:00,-0.5799,-0.8967,0.311,Negative,Tamil
CMT01221,"Your teaching style is wonderful, please make more videos! Thanks! 🙌",Web Development with Flask,CampusX,150,15,2025-05-03 21:58:00,0.8926,0.0547,0.5402,Positive,English
CMT01222,"Outstanding content, very well explained! 🔥",Machine Learning Crash Course,3Blue1Brown,8,7,2024-01-19 19:52:00,0.2697,0.4056,0.138,Positive,English
CMT01223,The audio quality is so bad I cannot even hear properly. 💀,SQL for Data Analysis,CampusX,5,4,2024-06-18 12:48:00,-0.2349,-0.7285,0.5783,Negative,Hinglish
CMT01224,I noticed the thumbnail was a bit different. 🤷,Natural Language Processing Basics,Telusko,14,14,2024-04-01 16:18:00,0.0213,0.0058,0.2161,Neutral,English
CMT01225,Loved the way you explained with examples! Great work. 🔥,Python Tutorial for Beginners,Telusko,27,28,2024-11-13 18:39:00,0.2833,0.3638,0.7338,Positive,English
CMT01226,I am going to try this method later. Great work. 💭,Data Science with Pandas,StatQuest,5,3,2024-02-26 13:39:00,-0.0252,0.0224,0.6597,Neutral,Hinglish
CMT01227,"Incredible work, keep it up! You are the best! 😊",SQL for Data Analysis,CodeBasics,25,23,2024-08-09 09:35:00,0.4798,0.4468,0.8544,Positive,Hindi
CMT01228,"Clickbait title, the video has nothing to do with it. 😒",Deep Learning Explained,Telusko,3,1,2024-01-18 09:52:00,-0.6838,-0.3706,0.1025,Negative,English
CMT01229,I am going to try this method later. Great work. 🤷,Python Tutorial for Beginners,Telusko,20,4,2025-02-19 18:48:00,0.0385,0.0322,0.387,Neutral,Hindi
CMT01230,"This is pure gold, thank you for sharing! Great work. 💯",Neural Networks Tutorial,Sentdex,26,26,2024-08-09 00:35:00,0.1379,0.5731,0.4855,Positive,English
CMT01231,This video is way too long and covers nothing useful. Please reply. 😒,Web Development with Flask,Sentdex,22,8,2024-07-15 08:25:00,-0.2695,-0.2331,0.5332,Negative,English
CMT01232,Will come back to this later when I need it. 😐,Data Science with Pandas,freeCodeCamp,1,0,2024-01-02 00:42:00,0.028,-0.0182,0.7818,Neutral,English
CMT01233,Finally someone explained this topic correctly! Please reply. 💯,Deep Learning Explained,Sentdex,11,1,2024-07-16 19:21:00,0.1088,0.1024,0.7588,Positive,English
CMT01234,Watching this as part of my coursework. 🙄,Natural Language Processing Basics,Programming with Mosh,0,0,2024-11-25 01:29:00,0.0022,0.009,0.4262,Neutral,English
CMT01235,"Please take this video down, it is spreading wrong information. 💀",Web Development with Flask,KrishNaik,10,10,2024-10-13 08:01:00,-0.0975,-0.39,0.8166,Negative,English
CMT01236,"Horrible video, the examples make no sense at all. Thanks! 🚫",Neural Networks Tutorial,StatQuest,4,5,2024-05-13 19:08:00,-0.8374,-0.3214,0.3756,Negative,Hinglish
CMT01237,"Nothing new here, just copied from other videos. ❌",Data Science with Pandas,Programming with Mosh,19,19,2024-03-09 08:01:00,-0.3085,-0.2153,0.4178,Negative,English
CMT01238,The audio quality is so bad I cannot even hear properly. Thanks! 🚫,Machine Learning Crash Course,CodeBasics,6,5,2025-01-01 22:59:00,-0.0779,-0.8115,0.237,Negative,English
CMT01239,"You are a genius, this was so helpful for my exam! Thanks! ❤️",Machine Learning Crash Course,Sentdex,172,38,2024-06-16 00:24:00,0.9215,0.491,0.1901,Positive,Tamil
CMT01240,"Perfect explanation, exactly what I was looking for! Keep it up! 🙌",Computer Vision with OpenCV,Programming with Mosh,10,5,2025-01-20 03:12:00,0.9708,0.3519,0.2746,Positive,English
CMT01241,I came here to learn but left more confused than before. Please reply. 💀,Web Development with Flask,TechWithTim,20,4,2025-02-09 09:32:00,-0.7413,-0.9533,0.1344,Negative,English
CMT01242,"Best tutorial I have ever watched, very helpful! 🎉",Neural Networks Tutorial,freeCodeCamp,74,34,2024-04-20 04:57:00,0.2723,0.2446,0.4706,Positive,English
CMT01243,"Disappointed with this content, expected much better. Keep it up! 👎",Reinforcement Learning Guide,Telusko,14,5,2024-04-14 20:12:00,-0.9193,-0.2077,0.3089,Negative,English
CMT01244,"Boring and repetitive, just reading the slides word by word. Thanks! 🚫",Neural Networks Tutorial,KrishNaik,18,17,2024-09-05 03:54:00,-0.2995,-0.5333,0.5122,Negative,English
CMT01245,I noticed the thumbnail was a bit different. 📌,Python Tutorial for Beginners,freeCodeCamp,7,8,2025-03-14 12:43:00,-0.0377,-0.0217,0.8417,Neutral,English
CMT01246,"Best tutorial I have ever watched, very helpful! Keep it up! ❤️",Computer Vision with OpenCV,CodeBasics,49,50,2024-01-16 11:48:00,0.4285,0.9413,0.1018,Positive,English
CMT01247,This really helped me understand the topic perfectly! ✨,Data Science with Pandas,Sentdex,7,6,2025-01-09 00:49:00,0.2196,0.6477,0.368,Positive,English
CMT01248,"Horrible video, the examples make no sense at all. 💀",Reinforcement Learning Guide,CodeBasics,0,1,2025-02-11 14:48:00,-0.4547,-0.3041,0.5753,Negative,English
CMT01249,"This gave me a headache, the explanation is so confusing. Please reply. 🤦",Python Tutorial for Beginners,CodeBasics,25,4,2024-02-08 10:51:00,-0.7689,-0.4077,0.1271,Negative,Hinglish
CMT01250,"I cannot believe this has so many views, very disappointing. Please reply. 🤦",Natural Language Processing Basics,CodeBasics,9,4,2024-12-11 23:39:00,-0.5828,-0.3168,0.5098,Negative,Hinglish
CMT01251,I came here to learn but left more confused than before. 🚫,SQL for Data Analysis,Sentdex,15,11,2024-07-02 07:57:00,-0.664,-0.4052,0.5352,Negative,English
CMT01252,"You are a genius, this was so helpful for my exam! Please reply. 😊",SQL for Data Analysis,CampusX,32,24,2024-03-20 19:04:00,0.773,0.6739,0.6755,Positive,Hinglish
CMT01253,"You are a genius, this was so helpful for my exam! Please reply. 💯",SQL for Data Analysis,CodeBasics,6,2,2024-11-23 16:36:00,0.5129,0.5649,0.2569,Positive,Tamil
CMT01254,The video covers the basic points. 🤷,Data Science with Pandas,KrishNaik,0,1,2024-02-23 22:17:00,-0.0145,0.002,0.8064,Neutral,Hinglish
CMT01255,Watching this as part of my coursework. Please reply. 📌,Python Tutorial for Beginners,TechWithTim,5,5,2024-05-07 05:17:00,-0.0095,0.0096,0.8198,Neutral,English
CMT01256,"This is misleading information, do not trust this. Keep it up! ❌",Reinforcement Learning Guide,StatQuest,5,1,2024-05-23 11:52:00,-0.7378,-0.8266,0.7522,Negative,English
CMT01257,This video is way too long and covers nothing useful. Keep it up! 🤦,Deep Learning Explained,KrishNaik,2,0,2024-12-14 12:10:00,-0.3475,-0.2976,0.3086,Negative,Hindi
CMT01258,First comment from my side on this channel. Thanks! 📌,Web Development with Flask,StatQuest,3,1,2024-06-24 12:37:00,0.0026,-0.013,0.2773,Neutral,Hindi
CMT01259,"Best channel on YouTube for learning, period! Please reply. ❤️",Machine Learning Crash Course,Telusko,3,3,2025-01-13 11:01:00,0.7848,0.4015,0.8613,Positive,English
CMT01260,Finally someone explained this topic correctly! Please reply. 😊,Web Development with Flask,freeCodeCamp,43,43,2024-10-21 08:14:00,0.9426,0.5808,0.1061,Positive,English
CMT01261,The presenter is very unclear and keeps making mistakes. Keep it up! 👎,Reinforcement Learning Guide,freeCodeCamp,3,1,2024-02-18 06:33:00,-0.2151,-0.9292,0.7664,Negative,English
CMT01262,"Best tutorial I have ever watched, very helpful! Great work. 💯",Machine Learning Crash Course,3Blue1Brown,79,18,2025-04-09 03:20:00,0.1308,0.396,0.7621,Positive,English
CMT01263,This really helped me understand the topic perfectly! Keep it up! 💯,Computer Vision with OpenCV,Sentdex,18,7,2025-03-12 14:54:00,0.3941,0.8918,0.3539,Positive,English
CMT01264,"Wow this is so good, subscribing right now! Great work. 🔥",Machine Learning Crash Course,TechWithTim,30,22,2024-06-30 14:24:00,0.7053,0.6611,0.5926,Positive,English
CMT01265,"Nothing new here, just copied from other videos. Keep it up! 💀",Python Tutorial for Beginners,CampusX,0,1,2024-05-12 07:54:00,-0.4622,-0.4252,0.5114,Negative,Hinglish
CMT01266,This really helped me understand the topic perfectly! Keep it up! 💯,Python Tutorial for Beginners,3Blue1Brown,3,4,2025-06-02 13:50:00,0.8868,0.9384,0.7034,Positive,English
CMT01267,This really helped me understand the topic perfectly! ✨,Natural Language Processing Basics,Telusko,24,20,2024-12-13 23:37:00,0.1799,0.7208,0.4376,Positive,English
CMT01268,I will share this with my classmates. Please reply. 🙄,Machine Learning Crash Course,Sentdex,3,3,2024-12-06 00:08:00,-0.017,0.0002,0.8461,Neutral,English
CMT01269,"Your teaching style is wonderful, please make more videos! ❤️",Deep Learning Explained,CodeBasics,45,41,2024-04-28 10:55:00,0.4002,0.2681,0.3539,Positive,English
CMT01270,"This changed my life, thank you from the bottom of my heart! Please reply. 💯",Data Science with Pandas,Sentdex,17,9,2024-11-06 09:54:00,0.0818,0.2439,0.5158,Positive,Hinglish
CMT01271,"Best channel on YouTube for learning, period! 🙌",Deep Learning Explained,StatQuest,59,28,2025-03-27 23:18:00,0.9854,0.5161,0.6145,Positive,English
CMT01272,"This video deserves way more views, so underrated! Great work. 👍",Natural Language Processing Basics,KrishNaik,98,4,2025-06-22 06:51:00,0.8452,0.9856,0.7509,Positive,Hindi
CMT01273,I am going to try this method later. Thanks! 🤔,Deep Learning Explained,Programming with Mosh,7,2,2024-01-08 20:19:00,0.019,-0.0248,0.5993,Neutral,English
CMT01274,The audio quality is so bad I cannot even hear properly. Thanks! 🚫,Deep Learning Explained,Telusko,0,1,2024-12-19 00:34:00,-0.5016,-0.6054,0.232,Negative,English
CMT01275,The audio quality is so bad I cannot even hear properly. Great work. 💀,SQL for Data Analysis,freeCodeCamp,6,5,2024-09-23 23:23:00,-0.3648,-0.8319,0.5496,Negative,English
CMT01276,"Wow this is so good, subscribing right now! Thanks! ✨",Reinforcement Learning Guide,Sentdex,5,4,2025-04-09 12:57:00,0.861,0.945,0.6261,Positive,English
CMT01277,"Best tutorial I have ever watched, very helpful! 🙌",SQL for Data Analysis,CodeBasics,13,1,2025-04-13 21:13:00,0.5664,0.2226,0.2587,Positive,Hindi
CMT01278,Loved the way you explained with examples! Great work. 😊,Data Science with Pandas,CodeBasics,215,9,2024-08-07 23:26:00,0.6661,0.9683,0.8052,Positive,English
CMT01279,"Absolutely brilliant explanation, 10 out of 10! Thanks! 🎉",Computer Vision with OpenCV,Telusko,7,2,2024-08-30 05:20:00,0.6678,0.6059,0.6227,Positive,Hindi
CMT01280,The video covers the basic points. Great work. 🙄,Neural Networks Tutorial,Sentdex,3,3,2025-04-19 23:47:00,-0.0237,0.0045,0.806,Neutral,English
CMT01281,Will come back to this later when I need it. Great work. 😶,Natural Language Processing Basics,Programming with Mosh,4,3,2024-04-29 05:57:00,-0.0202,-0.0384,0.4575,Neutral,Hinglish
CMT01282,Loved the way you explained with examples! Great work. 😊,Deep Learning Explained,Programming with Mosh,60,29,2025-06-23 15:46:00,0.2139,0.1164,0.19,Positive,English
CMT01283,The slides are visible and readable. Thanks! 💭,Data Science with Pandas,TechWithTim,4,5,2024-04-10 04:50:00,-0.0289,0.0361,0.3914,Neutral,Hindi
CMT01284,The video covers the basic points. Great work. 😐,Computer Vision with OpenCV,freeCodeCamp,0,1,2025-06-15 16:32:00,-0.0249,-0.037,0.7909,Neutral,English
CMT01285,"This is misleading information, do not trust this. 😤",Computer Vision with OpenCV,StatQuest,3,0,2024-02-11 06:01:00,-0.3627,-0.6605,0.3225,Negative,English
CMT01286,Came here from Google search. 😶,SQL for Data Analysis,Sentdex,3,2,2024-06-15 06:55:00,0.0252,0.0284,0.6824,Neutral,English
CMT01287,Third video I watched on this topic today. 😶,Python Tutorial for Beginners,Sentdex,0,1,2024-07-22 15:17:00,-0.0266,0.0341,0.623,Neutral,Hindi
CMT01288,"Best channel on YouTube for learning, period! Keep it up! 💯",Machine Learning Crash Course,KrishNaik,21,21,2025-05-26 02:38:00,0.8239,0.9161,0.8739,Positive,English
CMT01289,"Wow this is so good, subscribing right now! 👍",SQL for Data Analysis,StatQuest,1,1,2024-05-22 01:07:00,0.7379,0.1598,0.5847,Positive,Tamil
CMT01290,"Incredible work, keep it up! You are the best! 👍",Machine Learning Crash Course,Programming with Mosh,4,5,2024-02-02 14:08:00,0.4096,0.1493,0.6784,Positive,Hinglish
CMT01291,This topic was covered in my class too. 💭,Natural Language Processing Basics,Programming with Mosh,2,1,2025-03-17 12:21:00,0.0346,-0.0242,0.2667,Neutral,English
CMT01292,"Your teaching style is wonderful, please make more videos! Thanks! 🎉",Machine Learning Crash Course,Sentdex,7,4,2024-01-24 17:43:00,0.78,0.1484,0.4158,Positive,English
CMT01293,I watched this video today. Thanks! 👀,Reinforcement Learning Guide,CampusX,4,3,2024-05-11 00:53:00,0.0061,-0.0139,0.7586,Neutral,English
CMT01294,Subscribed to the channel a while ago. 🤔,Python Tutorial for Beginners,KrishNaik,5,5,2024-12-19 04:49:00,0.0177,0.0272,0.6556,Neutral,English
CMT01295,"Okay video, nothing special really. Thanks! 🙄",Neural Networks Tutorial,3Blue1Brown,8,8,2024-11-30 17:23:00,0.0375,-0.0305,0.4099,Neutral,Tamil
CMT01296,This video is absolutely amazing! Loved every second of it! 👍,Data Science with Pandas,freeCodeCamp,11,0,2025-03-08 03:23:00,0.2938,0.1212,0.5914,Positive,English
CMT01297,"This gave me a headache, the explanation is so confusing. Keep it up! 😡",Machine Learning Crash Course,StatQuest,1,1,2024-01-23 13:14:00,-0.9333,-0.4309,0.204,Negative,English
CMT01298,"Completely wrong information, please do your research first. 💀",Python Tutorial for Beginners,KrishNaik,1,2,2024-10-19 01:15:00,-0.6682,-0.752,0.1469,Negative,English
CMT01299,Finally someone explained this topic correctly! Great work. 🙌,Neural Networks Tutorial,CampusX,50,39,2024-03-07 11:28:00,0.9492,0.5862,0.5721,Positive,Tamil
CMT01300,"Amazing quality content, you are a legend! Keep it up! 🎉",Machine Learning Crash Course,CodeBasics,61,16,2025-04-17 13:00:00,0.8429,0.9485,0.1884,Positive,Hinglish
CMT01301,Not sure if this matches what I was looking for. Please reply. 🤷,Deep Learning Explained,Sentdex,0,1,2025-02-12 08:48:00,-0.0302,-0.0234,0.8546,Neutral,English
CMT01302,"Best tutorial I have ever watched, very helpful! Keep it up! ✨",Machine Learning Crash Course,CodeBasics,137,37,2024-02-01 23:06:00,0.5617,0.541,0.8794,Positive,Hindi
CMT01303,"Outstanding content, very well explained! Thanks! 🔥",Python Tutorial for Beginners,freeCodeCamp,2,1,2024-12-06 02:03:00,0.5279,0.4382,0.7504,Positive,English
CMT01304,Just here to understand the basics. Thanks! 🤷,Machine Learning Crash Course,KrishNaik,3,0,2024-01-18 18:27:00,-0.0006,-0.024,0.2454,Neutral,English
CMT01305,"The worst channel I have ever subscribed to, unsubscribing now. Keep it up! 🤦",Python Tutorial for Beginners,KrishNaik,12,1,2024-01-06 10:12:00,-0.5896,-0.592,0.8998,Negative,Tamil
CMT01306,"Disappointed with this content, expected much better. Great work. 🚫",Neural Networks Tutorial,StatQuest,20,13,2024-06-01 02:22:00,-0.2168,-0.1265,0.5681,Negative,English
CMT01307,"Average video, serves its purpose. Keep it up! 🙄",Neural Networks Tutorial,StatQuest,6,1,2024-11-14 10:40:00,-0.0385,-0.0354,0.5715,Neutral,Tamil
CMT01308,This is about machine learning I think. 📌,Natural Language Processing Basics,TechWithTim,8,0,2024-09-25 18:15:00,-0.0042,-0.0011,0.5351,Neutral,Hinglish
CMT01309,Third video I watched on this topic today. Please reply. 🙄,Python Tutorial for Beginners,3Blue1Brown,2,1,2024-03-08 10:50:00,0.0206,0.0286,0.2377,Neutral,English
CMT01310,"Terrible explanation, I understand nothing after watching this. Keep it up! 🚫",Reinforcement Learning Guide,Telusko,16,15,2024-08-17 20:04:00,-0.2306,-0.7173,0.2589,Negative,Hinglish
CMT01311,"Stopped watching at 2 minutes, absolute waste of my time. 🤦",Neural Networks Tutorial,StatQuest,0,0,2024-06-01 06:31:00,-0.6307,-0.4713,0.3293,Negative,English
CMT01312,"This is pure gold, thank you for sharing! Keep it up! ✨",Data Science with Pandas,KrishNaik,112,47,2025-06-11 21:37:00,0.2833,0.8394,0.5761,Positive,Hinglish
CMT01313,I will share this with my classmates. Thanks! 🙄,Neural Networks Tutorial,CodeBasics,3,0,2024-08-07 14:03:00,-0.0043,-0.0388,0.5125,Neutral,English
CMT01314,"Amazing quality content, you are a legend! 😊",Natural Language Processing Basics,Sentdex,84,34,2024-03-26 07:23:00,0.1016,0.2004,0.6475,Positive,Tamil
CMT01315,"Not helpful at all, I had to go elsewhere to understand. Thanks! 🚫",Machine Learning Crash Course,Sentdex,6,7,2024-01-23 23:53:00,-0.5158,-0.0566,0.53,Negative,Hinglish
CMT01316,Not sure if this matches what I was looking for. Please reply. 🤔,Neural Networks Tutorial,CampusX,5,2,2024-05-21 05:48:00,-0.0376,0.0256,0.1962,Neutral,English
CMT01317,"Clickbait title, the video has nothing to do with it. Keep it up! 😒",Python Tutorial for Beginners,Telusko,7,2,2024-03-04 00:16:00,-0.4532,-0.5817,0.5321,Negative,English
CMT01318,"The explanation is crystal clear, thank you so much! Keep it up! ❤️",Reinforcement Learning Guide,Sentdex,65,19,2025-02-16 02:48:00,0.8291,0.2208,0.6184,Positive,English
CMT01319,"Nothing new here, just copied from other videos. Please reply. 💀",Neural Networks Tutorial,Telusko,0,0,2025-04-19 23:48:00,-0.3561,-0.4391,0.4137,Negative,Hindi
CMT01320,"Terrible explanation, I understand nothing after watching this. 😤",Machine Learning Crash Course,CampusX,0,0,2025-03-09 03:22:00,-0.7389,-0.4406,0.4417,Negative,English
